,ATMP_In_F,ATMP_In_P,ATMP_In_T,BFW_F,BFW_P,BFW_T,ECON_OUT_F,ECON_OUT_P,ECON_OUT_T,FG_2_AIRPH_Fm,FG_2_AIRPH_P,FG_2_AIRPH_T,FG_2_ECON_Fm,FG_2_ECON_P,FG_2_ECON_T,FG_2_FSH_Fm,FG_2_FSH_P,FG_2_FSH_T,FG_2_PrSH_Fm,FG_2_PrSH_P,FG_2_PrSH_T,FG_2_RH_Fm,FG_2_RH_P,FG_2_RH_T,FG_PrSH_2_Mix_Fm,FG_PrSH_2_Mix_P,FG_PrSH_2_Mix_T,FG_RH_2_Mix_Fm,FG_RH_2_Mix_P,FG_RH_2_Mix_T,FSH_In_F,FSH_In_P,FSH_In_T,H0001,P0001,POWER_GROSS,PlatenSH_IN_F,PlatenSH_IN_P,PlatenSH_IN_T,PrSH_IN_F,PrSH_IN_P,PrSH_IN_T,RHT_COLD_F,RHT_COLD_P,RHT_COLD_T,RHT_HOT_F,RHT_HOT_P,RHT_HOT_T,V0001,V0002,V0003,V0004,MS_F,MS_P,MS_T
39,24229.52506,23510150.05,869.91513,22058.87475,24335918.82,474.3647577,20711.12629,23744242.22,535.4505009,461.8228079,100688.7535,495.3731542,456.7275374,99940.05845,702.7582818,460.7607528,100153.3174,1307.422108,72.56440606,100079.0015,1131.672106,388.6905297,100138.0046,1139.284743,69.3664812,100198.772,812.9242001,392.8906567,100549.4615,680.5051107,21086.52399,23674146.31,783.4598604,1692.139406,23510871.4,557069542.2,21790.20388,23673579.6,826.2222262,22482.48106,23741881.65,808.9850829,18941.09161,3741882.832,577.3280227,18820.48484,3350024.196,852.2975137,0.900758989,0.89963633,0.900062563,0.899838725,22482.48106,23510871.4,865
40,23970.20967,23275445.38,863.7043342,22774.93668,24096595.59,476.7825993,22315.01784,23505845.13,530.060411,457.0530807,100134.1845,491.5159614,461.6615775,99928.07575,712.690849,457.2231265,99421.35369,1301.236167,67.9885435,100258.1901,1122.057391,392.092194,98957.23308,1117.460505,72.69187048,100344.4262,812.2124545,386.5406667,100566.7734,670.2217256,20544.3751,23438249.14,783.2834711,1654.421318,23273744.47,552343394.3,24506.74095,23437917.54,835.4712456,21758.70095,23504572.02,817.3119655,19037.36508,3705862.692,582.4819336,20156.23238,3316837.467,861.0595784,0.900294517,0.90048224,0.901938859,0.900144802,21758.70095,23273744.47,868
41,20255.25061,23275066.09,854.3299672,23083.09175,24095801.78,464.3474901,21879.2238,23506162.13,522.1820803,458.7039167,99296.32268,491.8554325,466.3501405,100225.5114,710.3650815,454.391308,99964.6177,1299.76926,68.40940962,99874.38951,1120.55974,394.0074655,100689.1776,1134.353695,74.24322099,99202.88688,816.0234471,386.9946606,99977.99473,682.4276385,21214.81086,23437717.76,779.8573417,1643.507842,23274461.37,552341883.7,21551.84217,23437310.13,830.645778,21709.58476,23506881.59,820.1490906,19429.54156,3706354.341,583.9517406,17634.71061,3318222.353,849.1074908,0.897652512,0.89983118,0.899373113,0.900799782,21709.58476,23274461.37,860
42,23367.64303,23273329.48,865.0828304,22456.96226,24095350.88,470.6882131,23212.22418,23506428.58,535.4234788,459.6663301,100471.0618,484.1678955,454.5659968,100259.7505,708.4658987,461.2894744,100398.9578,1294.253236,68.36905459,99113.98866,1135.944935,383.6839339,100348.6127,1130.320715,59.86138225,99348.63528,812.5332311,379.846667,100120.6085,676.5395635,20690.0085,23436145.27,780.3260689,1721.171872,23274595.25,552328072.1,21305.34628,23438155.14,840.8981945,22742.3572,23506417.06,801.9664704,19733.73353,3704747.911,589.408218,19157.57049,3316719.519,851.7766884,0.899139991,0.899024214,0.899258085,0.898896725,22742.3572,23274595.25,855
43,23505.24065,23274745.13,872.5554695,22117.25279,24095988.6,473.3875407,22506.39933,23507201.01,534.2458976,463.7619378,100032.455,487.3032272,456.6512573,100467.0176,708.3238532,452.9690942,99127.34225,1302.481983,78.63101172,99667.7498,1131.796916,390.9913442,100187.8496,1125.014383,71.70071942,100595.5003,815.0585349,395.5058117,100801.4366,689.6404,21370.27234,23438717.34,779.5069585,1632.903553,23276160.77,552328533.3,23080.69513,23436346.7,846.3420159,22667.47799,23506262.11,814.3231216,19198.79836,3703818.117,583.4812557,18219.30891,3316782.387,854.6289315,0.900216406,0.902647523,0.900275945,0.899971041,22667.47799,23276160.77,860
44,23061.45174,23274716.73,860.8314706,24110.13404,24094638.78,473.6727374,24044.74916,23505102.33,531.2667041,462.8219407,99383.066,488.0808767,458.4292223,99796.32122,714.2223205,465.9446807,100510.261,1294.515571,63.67811684,100729.7993,1132.844777,395.4453488,99972.82725,1134.226003,67.99798661,100176.1996,812.8790308,386.4092549,99695.60958,682.6992254,21966.58949,23438101.01,782.956368,1568.405852,23278011.37,552328276.9,22393.48327,23436466.68,836.2962486,21831.94947,23504418.41,811.6128388,16778.03393,3704586.932,583.5154982,19445.44537,3316160.975,851.8091988,0.900597326,0.899937099,0.900095133,0.901456767,21831.94947,23278011.37,865
45,21858.07397,23275919.96,873.4466513,23670.47289,24095157.74,468.3966477,22736.28691,23506849.09,533.6822627,457.4759381,99595.05776,494.4281779,459.9666496,100448.8242,707.9073694,465.3934634,100516.5773,1299.819258,70.76084014,99596.78171,1130.558017,384.716743,100191.0965,1135.607794,62.32233296,100850.6159,812.9118745,393.8028686,99915.49474,688.0398428,21804.9139,23436428.37,778.9343356,1591.871837,23275869.72,552328884.1,22017.84459,23437299.3,840.6464056,22661.97013,23506643.91,817.9360045,19519.10797,3704583.426,587.8679622,18219.71804,3317222.437,854.138325,0.899229683,0.90012446,0.901150839,0.901206314,22661.97013,23275869.72,868
46,23403.15428,23276056.04,862.5164337,22108.36039,24094807.61,466.9855547,21929.96448,23507079.02,535.5066557,459.6550541,100838.3489,498.7643578,456.1122676,100209.1384,706.4346856,454.4870788,100628.3655,1306.163966,73.21637045,100165.0261,1137.789212,386.2917706,99209.04831,1137.652177,73.46771927,100273.0384,813.8847021,391.336251,100639.5293,674.1828346,20792.86707,23437001.24,782.3118694,1802.277487,23274399.61,552317358.8,22665.70046,23438032.17,838.4258353,21761.53864,23504688.73,813.458501,18290.31825,3704649.588,591.7068008,17969.19506,3318027.139,852.231498,0.899619585,0.899757997,0.901196635,0.900579593,21761.53864,23274399.61,860
47,22983.90151,23275653.16,867.3121371,22079.79586,24094866.75,479.462186,22378.12999,23506759.61,538.6146207,459.5183625,100603.6638,492.5366324,460.5646996,99426.00032,702.5107723,454.6317984,100451.696,1306.922122,74.94846206,100236.3419,1129.097839,393.8151216,100244.1471,1127.884635,73.79621372,99881.87551,822.3805707,396.7532626,99486.29931,685.8910293,21193.41361,23438498.88,777.2757117,1665.888689,23278111.7,552327963,23331.92614,23436312.61,826.4814431,22089.5023,23504616.19,823.7473082,20864.46294,3705534.355,582.3109959,19081.82311,3317986.28,851.8437991,0.900684618,0.900647938,0.90001241,0.898986188,22089.5023,23278111.7,855
48,20869.48512,23273157.94,868.6129671,22797.24774,24096481.75,471.978609,20870.99605,23505631.86,521.9769076,466.1316851,99323.84483,501.9668056,462.1517147,101292.739,706.9057426,459.0267233,99849.15002,1296.798458,64.16257667,100713.433,1133.744441,395.1450238,100891.4513,1126.549069,69.11463486,99923.94584,814.4438496,390.7491583,100347.5917,692.2271638,22691.97505,23438190.36,785.3170241,1710.81031,23270645.62,552325098,22555.32962,23436306.89,826.9022281,23507.64502,23508550.5,810.7198029,19108.12679,3704820.057,589.2894868,18768.32701,3318068.945,861.482556,0.900572291,0.899326033,0.902578855,0.899990113,23507.64502,23270645.62,860
49,22268.88374,23274149.85,866.9592079,23688.1471,24093319.11,471.1525565,21713.43263,23505477.27,536.9169572,453.6168522,100622.4006,495.4016923,454.1910166,100098.4735,706.6974845,451.5705875,99975.6394,1299.84731,65.83249388,100163.4126,1129.793952,384.3725696,100144.2229,1131.082018,78.027128,100042.1669,810.9557681,392.6459767,100644.4838,683.2559807,23882.02361,23436028.5,784.6263701,1697.90414,23274476.85,552332194.2,21319.40829,23437465,832.8391967,22736.8541,23506158.23,821.6477987,19085.6889,3705005.388,585.1889881,19302.68611,3317142.123,855.9236292,0.898319087,0.900918775,0.899886822,0.898963044,22736.8541,23274476.85,865
50,20831.17787,23042738.22,862.8381255,21803.33662,23857051.29,478.2209557,21830.4249,23272000.9,545.6626583,462.8411848,99452.47063,489.2131685,469.9751591,99610.06026,709.0872379,460.4781019,100213.2971,1296.172722,78.44803839,100410.5994,1135.140817,381.0769388,100651.9615,1126.325614,68.05699987,100203.6531,824.1683523,387.521148,100081.1432,675.6956193,23143.80604,23204197.86,778.9247314,1741.983958,23042121.31,547648172.7,21800.20623,23201467.84,841.356778,22512.54362,23269255.16,823.0423862,19434.69737,3667760.789,580.2036199,17871.82437,3285353.164,848.7501828,0.900547207,0.901136218,0.900278412,0.900783174,22512.54362,23042121.31,868
51,21025.95942,23041904.22,867.0844791,21904.37157,23857708.48,476.4607664,21661.55887,23271518.42,529.9964409,474.2880692,98918.90025,490.9982181,451.939698,99337.12363,706.6580923,452.5705996,100224.2212,1312.050269,73.15073686,100711.5738,1133.779314,391.3769,99975.22847,1131.57565,78.17044685,99520.64006,822.3205745,392.9036962,100207.1777,688.6103071,22279.02696,23203847.72,771.1099685,1627.786603,23039214.98,547640164.9,23893.00772,23202591.34,846.4611437,21175.14968,23271929.55,818.5313242,20971.98056,3669493.595,587.69595,17420.93958,3284484.224,849.2200766,0.899428374,0.899862319,0.898647,0.901091087,21175.14968,23039214.98,860
52,20618.99386,23040231.53,872.486342,23147.42428,23857138.82,467.4834134,21357.41101,23271254.67,535.0108005,450.3467589,100406.8723,496.8586753,458.8524869,99220.72771,704.8469897,457.0456202,100511.595,1302.765685,73.26082472,99989.14009,1140.121018,392.7203456,99542.5649,1140.806963,65.09216826,99467.29486,823.3993072,390.8746177,99221.00533,686.498237,22163.97743,23204452.73,779.0164057,1478.799441,23040271.93,547643487.6,22922.46605,23203634.97,846.6012428,20175.65068,23273133.9,833.5946694,19359.87638,3669986.041,590.0220835,19689.5491,3284555.281,863.5669705,0.901874946,0.900550443,0.898878275,0.900181189,20175.65068,23040271.93,855
53,20409.16859,23042026.62,857.4974936,22579.28148,23856801.48,472.4882164,22072.45819,23270435.45,532.2329059,466.3386114,99836.78801,483.5745088,457.2661414,100306.4939,702.516086,452.4276604,101249.4301,1301.685532,64.47108406,100325.5912,1125.681519,387.4218659,99439.7248,1133.150668,70.45004874,100378.0311,819.3322388,388.1425977,99857.00759,695.5484223,22250.38253,23203049.83,778.4633722,1712.185035,23040471.05,547652296.7,19517.03555,23202345.73,839.329506,22552.96808,23270368.79,817.1577218,18734.33767,3668902.561,579.9769915,19412.95247,3282543.207,849.4790867,0.899441959,0.899214103,0.901583204,0.896757575,22552.96808,23040471.05,860
54,22248.40531,23042045.48,857.7815955,21670.52847,23856162.42,472.5273467,22673.35213,23272459.16,534.6834848,462.2345515,99850.8678,484.0789089,454.2515363,99641.09257,710.1429805,462.6058695,100024.2232,1301.339724,69.23124717,99896.46681,1139.11041,385.2200708,99601.22982,1138.49812,64.3386838,100418.9463,825.4860262,391.1742074,100118.9498,688.0767573,22555.31194,23203961.02,776.3857936,1707.357941,23042634.01,547643922.6,21108.58735,23204891.28,849.9593756,21728.80796,23271117.95,812.9405185,18606.70967,3669860.019,589.358236,18086.60858,3284598.869,852.9725533,0.900080703,0.89898573,0.900217802,0.900651392,21728.80796,23042634.01,865
55,22253.01757,23040904.74,857.5620404,23345.85955,23856375.81,483.8354683,22255.58329,23272659.27,534.3611633,459.9543679,99709.52934,496.0815471,454.2018492,100260.5238,709.7742877,462.9916871,100050.1241,1294.686324,64.80580137,100114.9464,1132.060365,379.7589182,99531.98094,1139.810237,64.09139852,99479.57257,820.0216498,391.3052725,100252.063,689.9595891,22827.00872,23203740.79,785.3501296,1646.612382,23043280.75,547665366.5,23261.89052,23201672.79,837.1512256,21571.74175,23272511.88,817.523117,19104.23524,3669335.854,584.9424495,19893.36955,3282061.039,856.9654211,0.901198199,0.900634796,0.901266613,0.899337066,21571.74175,23043280.75,868
56,22525.35988,23040828.03,866.5315998,21456.61874,23857871.41,463.7197583,23429.77748,23273010.82,535.1236882,455.778213,99702.51832,497.1326369,456.8269098,101127.452,709.2550559,461.7842644,101025.1234,1308.055644,64.21088967,99722.41743,1130.999103,384.6404664,100090.2564,1129.750276,72.12030335,100883.3703,825.202685,388.1459193,99482.65045,685.5923329,21799.48266,23202212.54,777.7456164,1736.778829,23039876.33,547633268.3,20725.72079,23204420.85,849.2743033,23363.81743,23273056.99,824.6638177,19440.5523,3668021.377,589.9027414,18922.93689,3286707.101,858.1357415,0.898502331,0.899657035,0.902127752,0.898950797,23363.81743,23039876.33,860
57,21853.20399,23042548.81,869.1051077,19740.72812,23856630.82,470.5980569,21719.63149,23271602.12,536.9890749,451.350672,99864.03539,490.2378536,461.2705149,100205.2265,707.2601357,460.4352104,100355.7663,1296.162305,73.26796159,100053.2549,1133.170579,399.6716913,99936.55696,1134.204836,61.4222079,100119.6872,821.378607,395.0887376,99950.32714,698.2512257,23920.98459,23201693.46,780.0929127,1599.724624,23043065.01,547655242.4,21583.4611,23202506.79,846.491572,21534.53323,23272167.74,826.0851012,19132.26871,3669800.263,586.4841393,19897.57179,3286199.529,860.2524256,0.899305196,0.899986072,0.899711862,0.899333508,21534.53323,23043065.01,855
58,22191.87109,23042575.17,857.6534945,21982.62645,23856424.16,464.6741705,21807.62828,23270521.55,527.9107459,455.6642517,99065.01319,495.3294226,455.4510609,99698.00183,702.126537,454.4687792,100450.4661,1303.640704,70.38949804,100213.1405,1139.422579,395.6113373,100515.531,1128.670139,74.46105241,100220.6335,819.9069028,392.8605033,99525.55677,679.6167769,21919.62535,23201626.72,786.1121386,1877.208775,23044702.07,547655655.9,21264.07947,23202896.45,841.8704453,22445.53853,23272377.22,816.253708,18033.64808,3668260.892,591.1975151,18681.72016,3284899.32,857.8081084,0.900076375,0.900350166,0.900641013,0.898827846,22445.53853,23044702.07,860
59,19790.05877,23044407.62,866.9603562,21102.07858,23858766.95,458.6093385,20703.66837,23270618.39,533.4958969,457.1910417,99306.72623,494.7274413,452.2044845,101005.9006,707.0176688,448.8291334,100247.2692,1308.018687,62.12833798,99251.37232,1131.612732,387.1357588,100130.508,1134.487543,56.34982923,101157.5127,819.4615163,389.1970294,100127.3824,692.1536373,22491.02385,23202797.79,781.8945767,1618.447152,23044121.32,547637273.4,22260.12934,23203437.21,843.0328351,22368.32845,23271905.1,824.9817526,19231.59941,3667698.285,586.3145211,17269.27988,3285129.469,856.2587527,0.900951432,0.899935675,0.899591795,0.900181613,22368.32845,23044121.32,865
60,23312.63686,22812536.75,864.482696,21989.05193,23619908.14,473.5318414,21336.44305,23039817.33,535.403123,461.2158644,100316.7433,494.9860966,458.1705209,99571.24164,707.0490379,466.2915593,99863.39076,1300.722162,69.14362307,100407.0694,1135.414867,386.7295377,99864.33492,1130.808121,67.09044743,100287.2769,837.4746323,398.6509527,100525.076,679.6690012,21546.73184,22969024.17,776.2808448,1763.019373,22810386.75,543014115.3,21802.52583,22970852.67,853.6563261,23067.68253,23039941.43,824.6781325,19939.01819,3634306.647,584.8754731,18774.61557,3252086.378,858.2705602,0.898750432,0.900396621,0.897443641,0.899263863,23067.68253,22810386.75,868
61,19974.16945,22812028.64,864.6068675,21854.41839,23621720.75,468.1840083,21015.44214,23039703.79,545.4961173,453.15518,100650.8417,498.5449894,460.4658388,100219.4715,707.4763048,461.2677098,100294.9133,1297.372878,70.0871396,100321.7323,1128.232399,381.6432649,99808.86661,1136.1826,67.60193492,99597.75459,833.7894377,392.5126542,100484.8184,683.9800399,20793.70588,22970861.11,782.1336037,1935.73042,22814437.53,543005784.7,20584.61704,22969554.24,848.9707882,20935.9782,23039958.38,826.0740775,19184.87998,3634384.676,590.070901,17768.38939,3253360.894,860.265847,0.90034987,0.900299566,0.901781828,0.897663429,20935.9782,22814437.53,860
62,21147.32077,22811770.83,865.2157653,21805.23892,23622637.53,476.5974448,23406.13697,23039025.95,547.3272231,459.9701363,100282.2956,491.2746987,459.6205675,99820.09872,699.4452809,459.3761182,100141.1465,1299.243807,67.03758013,100148.5084,1137.557503,382.0173739,100028.2102,1138.499244,74.75489889,99866.79515,838.9152525,390.7196164,99578.30005,687.1972948,23398.75257,22971476.08,774.5844844,1717.116497,22814263.61,543009185.6,22235.50962,22970778.4,846.2277475,22589.4097,23038404.22,824.3281891,18527.94904,3634613.68,579.4743933,19595.10498,3252852.188,863.4690231,0.900596757,0.898562448,0.900755437,0.902711215,22589.4097,22814263.61,855
63,22177.70159,22811609.27,853.795016,22415.78156,23622293.52,469.7172764,22892.74824,23037601.68,523.0837567,464.5303963,100252.8215,485.4612474,457.3869655,99671.46958,704.3548881,459.6182968,99388.43339,1297.415302,71.88080969,100547.585,1132.915422,385.3349807,100326.2539,1132.721224,67.15074807,100042.0665,834.3106527,386.1002325,99756.84554,685.1638836,23501.24278,22970589.23,778.9265325,1668.362634,22812232.36,543027046.3,22216.38419,22971549.66,854.7804868,19909.79652,23040137.13,825.5535697,19324.85092,3633790.744,581.774624,18456.65778,3252612.673,863.2917572,0.899579147,0.899397337,0.900723657,0.900217485,19909.79652,22812232.36,860
64,20483.57363,22811731.5,866.4481312,20283.84918,23621062.78,475.0895604,22413.78219,23038374.86,544.184157,457.8799617,99500.99251,495.641687,462.611354,99854.5051,705.5267364,464.9483337,99854.39756,1293.846527,69.10581469,100786.5847,1135.283232,384.3019201,100335.9653,1136.537532,68.96130902,100018.8536,831.6344595,383.7889988,100392.2534,674.809435,20450.7112,22970654.47,786.7784197,1759.134903,22813982.95,543005127.1,21909.46148,22972544.25,854.9280542,22579.97928,23039646.8,830.3526114,18781.61493,3634762.528,583.9504241,19218.23501,3253189.56,866.0590489,0.899819297,0.899058096,0.899756754,0.898951252,22579.97928,22813982.95,865
65,20156.88085,22812288.14,863.3720698,22051.21047,23621216.78,470.3946015,20797.07279,23039971.57,539.5740006,463.2767656,99970.00222,489.1443045,464.4483223,100284.4372,708.4557967,458.3137282,100441.8964,1302.747727,70.21263416,100182.4244,1140.899077,387.6579042,100277.1772,1138.549061,66.80738328,100761.8425,823.545896,387.9773988,100639.1184,685.309633,21293.97862,22969928.92,781.699424,1779.938008,22812006.72,543025118.6,23016.61392,22971264.13,858.8467564,21630.81307,23037663.24,829.7741367,20816.3204,3634038.682,582.330324,18323.87744,3251026.75,868.2954812,0.89879725,0.900832516,0.900627139,0.899116689,21630.81307,22812006.72,868
66,22082.08199,22812254.27,862.8460015,21425.02835,23619782.57,471.7141777,20128.29904,23038662.69,546.8842245,447.791186,98781.46893,498.1529119,454.45538,100414.649,704.8396522,461.219151,99730.02003,1298.764621,69.45486688,100690.2872,1130.27882,389.244473,100835.1957,1130.213461,66.25283534,100110.624,824.8445785,386.2669621,100338.6279,685.434762,22668.46593,22970426,776.4375314,1595.378103,22809702.01,543008169.9,21003.90964,22971003.3,849.0804356,21815.96153,23038761.51,818.4835552,20116.07945,3635082.605,581.3566707,20320.83955,3251793.216,850.4900246,0.900836364,0.900111383,0.899950011,0.901080669,21815.96153,22809702.01,860
67,22037.29153,22813845.56,857.7054321,22478.58823,23620237.01,470.9327644,20291.12482,23037962.64,539.6958874,462.2083701,100292.3879,492.397404,462.4614237,100942.8635,709.6365185,452.0857831,100052.6527,1305.084429,70.92699262,99748.19065,1121.742284,387.2038432,100306.5308,1131.225457,69.65253758,99943.73315,825.1044033,387.9994577,100390.849,688.2154136,23478.68079,22971440.79,783.0890363,1731.435371,22809752.29,543007048.5,20480.18957,22971441.17,860.3296475,20922.24038,23039155.24,825.0533008,18463.10716,3633999.232,588.6623022,18143.05297,3251203.247,859.6683793,0.90197556,0.900757656,0.901874496,0.898691098,20922.24038,22809752.29,855
68,22312.6477,22811618.16,859.8782376,21740.0276,23622136.92,462.6470533,22610.01395,23039235.13,540.9872997,454.0217078,100438.1327,488.5438642,466.6447043,100947.6781,715.1511602,461.3044264,100729.352,1306.588317,71.65482401,99822.5595,1121.332154,393.6220918,100447.8901,1124.58385,63.18369645,100367.3779,821.376141,392.9748954,100258.0952,682.4700633,20356.75536,22971089.01,778.2994564,1562.64328,22809775.85,543019766.2,22146.62403,22969771.53,846.7321679,21732.42661,23037835.58,822.0221789,18805.4328,3633778.135,578.763323,18217.98893,3253166.83,858.6692475,0.901951201,0.900311307,0.899788467,0.900872931,21732.42661,22809775.85,860
